reference_joconde,match_status,match_method,rights_status,license,titre_joconde,musee_joconde,artistes,wikidata_qid,commons_file,source_page_url,file_url,credit,creator,license_url,match_evidence,verified_by,verified_at,note_verification
00000077264,exact,joconde_id,open,Public domain,PORTRAIT D'HOMME,musée Condé,Hyacinthe Rigaud,Q107013957,Portrait d'homme - Hyacinthe Rigaud -Musée Condé.jpg,https://commons.wikimedia.org/wiki/File:Portrait_d%27homme_-_Hyacinthe_Rigaud_-Mus%C3%A9e_Cond%C3%A9.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f4/Portrait_d%27homme_-_Hyacinthe_Rigaud_-Mus%C3%A9e_Cond%C3%A9.jpg,photo.rmn.fr,Attributed to Hyacinthe Rigaud,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
00000077305,exact,joconde_id,open,CC BY-SA 2.0,L'AUTOMNE OU ALLEGORIE CONTRE L'ABUS DU VIN,musée Condé,Botticelli,Q64826815,L'Automne - Château de Chantilly (Oise) - Musée Condé - La Tribune.jpg,https://commons.wikimedia.org/wiki/File:L%27Automne_-_Ch%C3%A2teau_de_Chantilly_(Oise)_-_Mus%C3%A9e_Cond%C3%A9_-_La_Tribune.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c4/L%27Automne_-_Ch%C3%A2teau_de_Chantilly_%28Oise%29_-_Mus%C3%A9e_Cond%C3%A9_-_La_Tribune.jpg,"Château de Chantilly (Oise) - Musée Condé - La Tribune , Patrick from Compiègne, France, 2012-10-28 13:33",Workshop of Sandro Botticelli,https://creativecommons.org/licenses/by-sa/2.0,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
00000077319,exact,joconde_id,open,Public domain,ECCE HOMO,musée Condé,Titien,Q64651926,"Château de Chantilly, Titian, ecce homo.JPG","https://commons.wikimedia.org/wiki/File:Ch%C3%A2teau_de_Chantilly,_Titian,_ecce_homo.JPG",https://upload.wikimedia.org/wikipedia/commons/b/b2/Ch%C3%A2teau_de_Chantilly%2C_Titian%2C_ecce_homo.JPG,Own work,Dguendel,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
00000077334,exact,joconde_id,open,CC BY 4.0,LA SAINTE FAMILLE,musée Condé,Perino del Vaga,Q64826826,"Château de Chantilly, Perin del Vaga, the Holy family.JPG","https://commons.wikimedia.org/wiki/File:Ch%C3%A2teau_de_Chantilly,_Perin_del_Vaga,_the_Holy_family.JPG",https://upload.wikimedia.org/wikipedia/commons/e/e5/Ch%C3%A2teau_de_Chantilly%2C_Perin_del_Vaga%2C_the_Holy_family.JPG,Own work,Workshop of Perino del Vaga,https://creativecommons.org/licenses/by/4.0,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
00000077344,exact,joconde_id,open,CC BY-SA 3.0,MARS ET VENUS,musée Condé,Véronèse,Q64826828,"Veronese, marte e venere.JPG","https://commons.wikimedia.org/wiki/File:Veronese,_marte_e_venere.JPG",https://upload.wikimedia.org/wikipedia/commons/a/ac/Veronese%2C_marte_e_venere.JPG,Own work,Sailko,https://creativecommons.org/licenses/by-sa/3.0,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
00000077352,exact,joconde_id,open,Public domain,VENUS ENDORMIE AVEC DES AMOURS,musée Condé,Annibale Carracci,Q16268861,Annibale Carracci - Sleeping Venus - WGA4449.jpg,https://commons.wikimedia.org/wiki/File:Annibale_Carracci_-_Sleeping_Venus_-_WGA4449.jpg,https://upload.wikimedia.org/wikipedia/commons/7/75/Annibale_Carracci_-_Sleeping_Venus_-_WGA4449.jpg,"Web Gallery of Art : Image Info about artwork wga QS:P11807,""c/carracci/annibale/2/sleepven""",Annibale Carracci,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
00000077354,exact,joconde_id,open,Public domain,LA NUIT PORTANT LE SOMMEIL ET LA MORT,musée Condé,Annibale Carracci,Q64651948,Annibale Carracci La Notte Museo Condé Chantilly.jpg,https://commons.wikimedia.org/wiki/File:Annibale_Carracci_La_Notte_Museo_Cond%C3%A9_Chantilly.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fe/Annibale_Carracci_La_Notte_Museo_Cond%C3%A9_Chantilly.jpg,Joconde database : entry 00000077354,Annibale Carracci,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
00000077355,exact,joconde_id,open,Public domain,L'AURORE PARSEMANT DES FLEURS ET TENANT UN TORCHE,musée Condé,Annibale Carracci,Q64651951,Annibale Carracci Aurora Museo Condé Chantilly.jpg,https://commons.wikimedia.org/wiki/File:Annibale_Carracci_Aurora_Museo_Cond%C3%A9_Chantilly.jpg,https://upload.wikimedia.org/wikipedia/commons/d/de/Annibale_Carracci_Aurora_Museo_Cond%C3%A9_Chantilly.jpg,Joconde database : entry 00000077355,Annibale Carracci,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
00000081513,exact,joconde_id,open,Public domain,PORTRAIT DE TITUS (1641-1668),musée du Louvre,Rembrandt,Q20651198,Rembrandt Portrait of Titus van Rijn.jpg,https://commons.wikimedia.org/wiki/File:Rembrandt_Portrait_of_Titus_van_Rijn.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fd/Rembrandt_Portrait_of_Titus_van_Rijn.jpg,http://paintings-art-picture.com/,Rembrandt,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
00000094623,exact,joconde_id,unknown,,JOUEURS DE CARTES DANS UN CABARET,musée des beaux-arts,David Téniers,Q123564261,,,,,,,institution_match;joconde_id_match,auto,2026-07-29,
00000104551,exact,joconde_id,open,Public domain,Vierge à l'Enfant,musée du Louvre,Laurent de La Hyre,Q29644873,"La Vierge veillant sur l'enfant endormi, vers 1625, Paris, musée du Louvre.jpg","https://commons.wikimedia.org/wiki/File:La_Vierge_veillant_sur_l%27enfant_endormi,_vers_1625,_Paris,_mus%C3%A9e_du_Louvre.jpg",https://upload.wikimedia.org/wikipedia/commons/6/6d/La_Vierge_veillant_sur_l%27enfant_endormi%2C_vers_1625%2C_Paris%2C_mus%C3%A9e_du_Louvre.jpg,Self-photographed VladoubidoOo,Attributed to Laurent de La Hyre,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
00000104553,exact,joconde_id,unknown,,Le Triomphe de la Religion,musée du Louvre,Charles Le Brun,Q29644862,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
00000104667,exact,joconde_id,open,Public domain,Amour répendant des fleurs,musée Condé,Annibale Carracci,Q64826829,"CARRACCI Annibale (atelier) - Amour répendant des fleurs, 00000104667.jpg","https://commons.wikimedia.org/wiki/File:CARRACCI_Annibale_(atelier)_-_Amour_r%C3%A9pendant_des_fleurs,_00000104667.jpg",https://upload.wikimedia.org/wikipedia/commons/b/b3/CARRACCI_Annibale_%28atelier%29_-_Amour_r%C3%A9pendant_des_fleurs%2C_00000104667.jpg,https://www.pop.culture.gouv.fr/notice/joconde/00000104667,Annibale Carracci and workshop,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
00000104668,exact,joconde_id,open,CC BY-SA 3.0,Amour répendant des fleurs,musée Condé,Annibale Carracci,Q64826830,"Annibale carracci, amorini con fiori 04.JPG","https://commons.wikimedia.org/wiki/File:Annibale_carracci,_amorini_con_fiori_04.JPG",https://upload.wikimedia.org/wikipedia/commons/3/37/Annibale_carracci%2C_amorini_con_fiori_04.JPG,Own work,Sailko,https://creativecommons.org/licenses/by-sa/3.0,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
00000104669,exact,joconde_id,open,CC BY-SA 3.0,Amour répendant des fleurs,musée Condé,Annibale Carracci,Q64826831,"Annibale carracci, amorini con fiori 01.JPG","https://commons.wikimedia.org/wiki/File:Annibale_carracci,_amorini_con_fiori_01.JPG",https://upload.wikimedia.org/wikipedia/commons/a/aa/Annibale_carracci%2C_amorini_con_fiori_01.JPG,Own work,Sailko,https://creativecommons.org/licenses/by-sa/3.0,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
00000104670,exact,joconde_id,open,Public domain,Amour répendant des fleurs,musée Condé,Annibale Carracci,Q64826832,"Annibale carracci, amorini con fiori 03.JPG","https://commons.wikimedia.org/wiki/File:Annibale_carracci,_amorini_con_fiori_03.JPG",https://upload.wikimedia.org/wikipedia/commons/1/1c/Annibale_carracci%2C_amorini_con_fiori_03.JPG,Own work,Sailko,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
00000104760,exact,joconde_id,open,Public domain,Cavalier,musée Condé,Rubens,Q107310865,Cavalier - d'après Rubens - Musée Condé.jpeg,https://commons.wikimedia.org/wiki/File:Cavalier_-_d%27apr%C3%A8s_Rubens_-_Mus%C3%A9e_Cond%C3%A9.jpeg,https://upload.wikimedia.org/wikipedia/commons/9/99/Cavalier_-_d%27apr%C3%A8s_Rubens_-_Mus%C3%A9e_Cond%C3%A9.jpeg,photo.rmn.fr,School of Peter Paul Rubens,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
00000106281,exact,joconde_id,unknown,,La Vierge entourée de Saints et d'Orants,musée du Louvre,Le Tintoret,Q29644501,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000204,exact,joconde_id,unknown,,Le Sommeil des Amours,musée du Louvre,Boucher,Q29863702,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000205,exact,joconde_id,unknown,,L'AURORE,musée du Louvre,Boucher,Q29863688,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000206,exact,joconde_id,open,Public domain,Jeune femme au manchon,musée du Louvre,Boucher,Q29863677,François Boucher 024.jpg,https://commons.wikimedia.org/wiki/File:Fran%C3%A7ois_Boucher_024.jpg,https://upload.wikimedia.org/wikipedia/commons/8/88/Fran%C3%A7ois_Boucher_024.jpg,"The Yorck Project (2002) 10.000 Meisterwerke der Malerei (DVD-ROM), distributed by DIRECTMEDIA Publishing GmbH. ISBN : 3936122202 .",François Boucher,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000238,exact,joconde_id,open,Public domain,Portrait d'un homme tenant un buste de Caracalla,musée du Louvre,Sébastien Bourdon,Q29863473,Attributed to Sébastien Bourdon - Portrait of a Man Holding a Bust of Caracalla - Louvre.jpg,https://commons.wikimedia.org/wiki/File:Attributed_to_S%C3%A9bastien_Bourdon_-_Portrait_of_a_Man_Holding_a_Bust_of_Caracalla_-_Louvre.jpg,https://upload.wikimedia.org/wikipedia/commons/5/56/Attributed_to_S%C3%A9bastien_Bourdon_-_Portrait_of_a_Man_Holding_a_Bust_of_Caracalla_-_Louvre.jpg,Source not provided by PeterSymonds2 ( talk ),Attributed to Sébastien Bourdon,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000239,exact,joconde_id,unknown,,Portrait d'homme,musée du Louvre,Sébastien Bourdon,Q29863471,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000240,exact,joconde_id,unknown,,L'Adoration des bergers,musée du Louvre,Sébastien Bourdon,Q29863466,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000379,exact,joconde_id,open,Public domain,Petite fille aux mains jointes,musée du Louvre,Philippe de Champaigne,Q29863293,Champaigne Petite fille aux mains jointes Louvre.jpg,https://commons.wikimedia.org/wiki/File:Champaigne_Petite_fille_aux_mains_jointes_Louvre.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e1/Champaigne_Petite_fille_aux_mains_jointes_Louvre.jpg,Google,Champaigne,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000380,exact,joconde_id,unknown,,Le Christ en croix,musée du Louvre,Philippe de Champaigne,Q29863291,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000381,exact,joconde_id,open,Public domain,Enfant au faucon,musée du Louvre,Philippe de Champaigne,Q29863287,Philippe de Champaigne - Enfant au faucon (Anne-Marie de Chevreuse).jpg,https://commons.wikimedia.org/wiki/File:Philippe_de_Champaigne_-_Enfant_au_faucon_(Anne-Marie_de_Chevreuse).jpg,https://upload.wikimedia.org/wikipedia/commons/d/db/Philippe_de_Champaigne_-_Enfant_au_faucon_%28Anne-Marie_de_Chevreuse%29.jpg,[1],Presumably Philippe de Champaigne,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000382,exact,joconde_id,open,Public domain,Portrait de deux hommes,musée du Louvre,Philippe de Champaigne,Q29863285,Mansard champaigne.jpg,https://commons.wikimedia.org/wiki/File:Mansard_champaigne.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f2/Mansard_champaigne.jpg,http://www.voltaire-integral.com/Html/14/04CATALO_1_4.html at the Wayback Machine,Presumably Philippe de Champaigne,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000383,exact,joconde_id,unknown,,Portrait d'homme,musée du Louvre,Philippe de Champaigne,Q29863282,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000384,exact,joconde_id,open,Public domain,PORTRAIT D'HOMME ; DIT AUTREFOIS PORTRAIT DU DUC DE ROANNEZ,musée municipal des beaux-arts,Philippe de Champaigne,Q115671504,(Agen) Portrait d'Etienne Delafons - Philippe de Champaigne - Musée des Beaux-Arts d'Agen.jpg,https://commons.wikimedia.org/wiki/File:(Agen)_Portrait_d%27Etienne_Delafons_-_Philippe_de_Champaigne_-_Mus%C3%A9e_des_Beaux-Arts_d%27Agen.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6a/%28Agen%29_Portrait_d%27Etienne_Delafons_-_Philippe_de_Champaigne_-_Mus%C3%A9e_des_Beaux-Arts_d%27Agen.jpg,Own work,Didier Descouens,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000505,exact,joconde_id,open,Public domain,"Pierre Forget, seigneur de Fresnes (1544-1610)",musée du Louvre,François Clouet,Q29862962,"François Clouet - Pierre Forget, seigneur de Fresnes - Louvre RF 1941-29.jpg","https://commons.wikimedia.org/wiki/File:Fran%C3%A7ois_Clouet_-_Pierre_Forget,_seigneur_de_Fresnes_-_Louvre_RF_1941-29.jpg",https://upload.wikimedia.org/wikipedia/commons/3/3e/Fran%C3%A7ois_Clouet_-_Pierre_Forget%2C_seigneur_de_Fresnes_-_Louvre_RF_1941-29.jpg,RMN-GP [1],Workshop of François Clouet,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000506,exact,joconde_id,unknown,,CHARLES IX,musée du Louvre,François Clouet,Q29862959,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000507,exact,joconde_id,unknown,,"Jeanne d'Angennes, dame de Saint-Bohaire (ap. 1548 - ap. 1600)",musée du Louvre,François Clouet,Q29862952,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000508,exact,joconde_id,open,Public domain,"Élisabeth d'Autriche (1554-1592), reine de France, femme de Charles IX., en buste avec toque à plumes",musée du Louvre,François Clouet,Q29862946,ElisabethofAustria blackdress.jpg,https://commons.wikimedia.org/wiki/File:ElisabethofAustria_blackdress.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8e/ElisabethofAustria_blackdress.jpg,Réunion des Musées Nationaux,Workshop of François Clouet,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000509,exact,joconde_id,open,Public domain,Portrait de femme inconnue,musée du Louvre,François Clouet,Q29862944,"Studio of François Clouet Portrait of a Lady formerly called Antoinette d'Orléans, duchesse de Retz.jpg","https://commons.wikimedia.org/wiki/File:Studio_of_Fran%C3%A7ois_Clouet_Portrait_of_a_Lady_formerly_called_Antoinette_d%27Orl%C3%A9ans,_duchesse_de_Retz.jpg",https://upload.wikimedia.org/wikipedia/commons/4/4d/Studio_of_Fran%C3%A7ois_Clouet_Portrait_of_a_Lady_formerly_called_Antoinette_d%27Orl%C3%A9ans%2C_duchesse_de_Retz.jpg,fr.muzeo.com,Workshop of François Clouet,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000510,exact,joconde_id,open,Public domain,"François-Hercule de France, duc d'Alençon (1554-1584), quatrième fils de Henri II et de Catherine de Médicis",musée du Louvre,François Clouet,Q19820060,Atelier de Clouet - François Hercule de France.jpg,https://commons.wikimedia.org/wiki/File:Atelier_de_Clouet_-_Fran%C3%A7ois_Hercule_de_France.jpg,https://upload.wikimedia.org/wikipedia/commons/d/dd/Atelier_de_Clouet_-_Fran%C3%A7ois_Hercule_de_France.jpg,Photograph: Siren-Com,Workshop of François Clouet,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000511,exact,joconde_id,open,Public domain,"François de Lorraine, duc de Guise (1519-1563)",musée du Louvre,François Clouet,Q20020013,"Portrait of Francis de Lorraine, 2nd Duke of Guise (1519–1563), by Workshop of François Clouet.jpg","https://commons.wikimedia.org/wiki/File:Portrait_of_Francis_de_Lorraine,_2nd_Duke_of_Guise_(1519%E2%80%931563),_by_Workshop_of_Fran%C3%A7ois_Clouet.jpg",https://upload.wikimedia.org/wikipedia/commons/1/1f/Portrait_of_Francis_de_Lorraine%2C_2nd_Duke_of_Guise_%281519%E2%80%931563%29%2C_by_Workshop_of_Fran%C3%A7ois_Clouet.jpg,[2],Workshop of François Clouet,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000512,exact,joconde_id,unknown,,HENRI II,musée du Louvre,François Clouet,Q29862941,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000513,exact,joconde_id,open,CC BY-SA 3.0,"Louis de Saint-Gelais, seigneur de Lansac (av. 1515/13-1589), gouverneur de François II et de Charles IX, surintendant de la maison de Catherine de Médicis",musée du Louvre,François Clouet,Q20020030,Atelier de Clouet - Louis de Saint-Gelais.jpg,https://commons.wikimedia.org/wiki/File:Atelier_de_Clouet_-_Louis_de_Saint-Gelais.jpg,https://upload.wikimedia.org/wikipedia/commons/5/57/Atelier_de_Clouet_-_Louis_de_Saint-Gelais.jpg,Photograph: Siren-Com,Workshop of François Clouet,https://creativecommons.org/licenses/by-sa/3.0,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000514,exact,joconde_id,open,CC BY-SA 3.0,"Charles IX (1550-1574), roi de France",musée du Louvre,François Clouet,Q20020017,Charles IX par Clouet Louvre.jpg,https://commons.wikimedia.org/wiki/File:Charles_IX_par_Clouet_Louvre.jpg,https://upload.wikimedia.org/wikipedia/commons/5/55/Charles_IX_par_Clouet_Louvre.jpg,"Siren-Com , Own work , 2009-11-07",After François Clouet,https://creativecommons.org/licenses/by-sa/3.0,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000515,exact,joconde_id,open,Public domain,"Diane de France, duchesse d'Angoulême (1538-1619), fille naturelle et légitimée de Henri II, roi de France",musée du Louvre,François Clouet,Q29862938,Diane de France Atelier de Clouet.jpg,https://commons.wikimedia.org/wiki/File:Diane_de_France_Atelier_de_Clouet.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8f/Diane_de_France_Atelier_de_Clouet.jpg,Info Pic,Workshop of François Clouet,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000516,exact,joconde_id,open,Public domain,"Claude de Beaune de Semblançay, dame de Chateaubrun (v. 1530-1571)",musée du Louvre,François Clouet,Q29862933,Clouet Claude de Beaune de Semblancay.jpg,https://commons.wikimedia.org/wiki/File:Clouet_Claude_de_Beaune_de_Semblancay.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f9/Clouet_Claude_de_Beaune_de_Semblancay.jpg,Joconde database : entry 000PE000516,François Clouet,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000540,exact,joconde_id,open,Public domain,"Mellin de Saint-Gelais, abbé de Reclus (1491-1558), poète et musicien, aumônier du Dauphin et bibliothécaire du roi à Fontainebleau",musée du Louvre,Corneille de Lyon,Q29862889,Corneille de Lyon - Mellin de Saint-Gelais - Louvre RF 1938-7.jpg,https://commons.wikimedia.org/wiki/File:Corneille_de_Lyon_-_Mellin_de_Saint-Gelais_-_Louvre_RF_1938-7.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c2/Corneille_de_Lyon_-_Mellin_de_Saint-Gelais_-_Louvre_RF_1938-7.jpg,RMN-GP [1],Workshop of Corneille de Lyon,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000541,exact,joconde_id,open,Public domain,"Anne Stuart, dit autrefois Portrait présumé d'Anne de La Queille, ou encore: Portrait de Jacqueline de Rohan-Gyé",musée du Louvre,Corneille de Lyon,Q29862887,Corneille de Lyon - Portrait présumé d'Anne de la Queille - Louvre RF 1938-8.jpg,https://commons.wikimedia.org/wiki/File:Corneille_de_Lyon_-_Portrait_pr%C3%A9sum%C3%A9_d%27Anne_de_la_Queille_-_Louvre_RF_1938-8.jpg,https://upload.wikimedia.org/wikipedia/commons/a/aa/Corneille_de_Lyon_-_Portrait_pr%C3%A9sum%C3%A9_d%27Anne_de_la_Queille_-_Louvre_RF_1938-8.jpg,RMN-GP [1],Workshop of Corneille de Lyon,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000542,exact,joconde_id,open,Public domain,"Portrait d'homme, dit autrefois : Le chevalier d'Ambre",musée du Louvre,Corneille de Lyon,Q29862882,Corneille de Lyon Portrait d'homme dit Chevalier d'Ambre.jpg,https://commons.wikimedia.org/wiki/File:Corneille_de_Lyon_Portrait_d%27homme_dit_Chevalier_d%27Ambre.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1e/Corneille_de_Lyon_Portrait_d%27homme_dit_Chevalier_d%27Ambre.jpg,Self-photographed,Corneille de Lyon,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000543,exact,joconde_id,open,Public domain,"Jean d'Albon, seigneur de Saint-André (1472-1549), chambellan d'Anne de Bretagne en 1502, gouverneur de Henri de France (futur Henri II) en 1530",musée du Louvre,Corneille de Lyon,Q29862879,Corneille de Lyon -.Jean d'Albon de Saint-André - Louvre RF 342.jpg,https://commons.wikimedia.org/wiki/File:Corneille_de_Lyon_-.Jean_d%27Albon_de_Saint-Andr%C3%A9_-_Louvre_RF_342.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a3/Corneille_de_Lyon_-.Jean_d%27Albon_de_Saint-Andr%C3%A9_-_Louvre_RF_342.jpg,RMN-GP [1],Workshop of Corneille de Lyon,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000544,exact,joconde_id,open,Public domain,"Charles de Cossé, comte de Brissac (v. 1506-1564), maréchal de France en 1550",musée du Louvre,Corneille de Lyon,Q29862877,"Corneille de Lyon - Portrait de Charles de Cossé, comte de Brissac - Louvre INV 3268.jpg","https://commons.wikimedia.org/wiki/File:Corneille_de_Lyon_-_Portrait_de_Charles_de_Coss%C3%A9,_comte_de_Brissac_-_Louvre_INV_3268.jpg",https://upload.wikimedia.org/wikipedia/commons/a/ab/Corneille_de_Lyon_-_Portrait_de_Charles_de_Coss%C3%A9%2C_comte_de_Brissac_-_Louvre_INV_3268.jpg,RMN-GP [1],Workshop of Corneille de Lyon,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000545,exact,joconde_id,open,Public domain,"Portrait présumé de Louis de Bourbon, duc de Montpensier (1513-1582), dit autrefois: Henry de Bourbon, duc de Montpensier",musée du Louvre,Corneille de Lyon,Q29862874,"Corneille de Lyon (workshop) - Louis de Bourbon, duc de Montpensier (formerly thought Henry de Bourbon) - Louvre INV 9451.jpg","https://commons.wikimedia.org/wiki/File:Corneille_de_Lyon_(workshop)_-_Louis_de_Bourbon,_duc_de_Montpensier_(formerly_thought_Henry_de_Bourbon)_-_Louvre_INV_9451.jpg",https://upload.wikimedia.org/wikipedia/commons/9/9d/Corneille_de_Lyon_%28workshop%29_-_Louis_de_Bourbon%2C_duc_de_Montpensier_%28formerly_thought_Henry_de_Bourbon%29_-_Louvre_INV_9451.jpg,Louvre [1],Workshop of Corneille de Lyon,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE000546,exact,joconde_id,open,Public domain,"Portrait présumé de Jean IV de Brosse, dit de Bretagne (1505-1564), duc d'Etampes",musée du Louvre,Corneille de Lyon,Q29862871,"Corneille de Lyon - Portrait présumé de Jean de Brosse, duc d'Étampes - Louvre INV 3258.jpg","https://commons.wikimedia.org/wiki/File:Corneille_de_Lyon_-_Portrait_pr%C3%A9sum%C3%A9_de_Jean_de_Brosse,_duc_d%27%C3%89tampes_-_Louvre_INV_3258.jpg",https://upload.wikimedia.org/wikipedia/commons/2/28/Corneille_de_Lyon_-_Portrait_pr%C3%A9sum%C3%A9_de_Jean_de_Brosse%2C_duc_d%27%C3%89tampes_-_Louvre_INV_3258.jpg,RMN-GP [1],Workshop of Corneille de Lyon,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE001195,exact,joconde_id,unknown,,Bacchante endormie,musée du Louvre,Fragonard,Q29855863,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE001196,exact,joconde_id,unknown,,Portrait de jeune femme,musée du Louvre,Fragonard,Q29855862,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE001197,exact,joconde_id,unknown,,Le nid d'oiseaux,musée du Louvre,Fragonard,Q29855859,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE001198,exact,joconde_id,unknown,,LA VIERGE ET L'ENFANT,musée du Louvre,Fragonard,Q29855858,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE001257,exact,joconde_id,unknown,,PAYSAGE,musée du Louvre,Claude Lorrain,Q29855755,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE001267,exact,joconde_id,open,Public domain,NAPOLEON 1ER EN COSTUME DE SACRE,musée du Louvre,François Gérard,Q29855737,François Gerard - Napoleon I in Coronation Robes.jpeg,https://commons.wikimedia.org/wiki/File:Fran%C3%A7ois_Gerard_-_Napoleon_I_in_Coronation_Robes.jpeg,https://upload.wikimedia.org/wikipedia/commons/5/52/Fran%C3%A7ois_Gerard_-_Napoleon_I_in_Coronation_Robes.jpeg,gallerix.org,François Gérard and workshop,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE001307,exact,joconde_id,unknown,,LIONS COUCHES,musée d'Orsay,Géricault,Q29855610,,,,,,,inventory_match;joconde_id_match,auto,2026-07-29,
000PE001570,exact,joconde_id,unknown,,LA SOURCE,musée du Louvre,Ingres,Q29851018,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE001687,exact,joconde_id,unknown,,LE PRESIDENT DE LAMOIGNON (1617-1677),musée du Louvre,Nicolas de Largillière,Q115669329,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE001732,exact,joconde_id,unknown,,FIGURES ET MOTIFS DECORATIFS,musée du Louvre,Charles Le Brun,Q29847720,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE001733,exact,joconde_id,unknown,,L'AIR,musée du Louvre,Charles Le Brun,Q29847689,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE001734,exact,joconde_id,unknown,,FIGURES ET MOTIFS DECORATIFS,musée du Louvre,Charles Le Brun,Q29847651,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE001735,exact,joconde_id,unknown,,PORTIERE DE LA LICORNE,musée du Louvre,Charles Le Brun,Q29847614,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
000PE001736,exact,joconde_id,unknown,,L'AUTOMNE,musée du Louvre,Charles Le Brun,Q29847588,,,,,,,inventory_match;institution_match;joconde_id_match,auto,2026-07-29,
