musee,ville,reference,numero_inventaire,titre,domaine,artistes,statut,credit,notice_pop
musée municipal,Pithiviers,M0289002510,001.5519 ; A.N.=752,Un triomphateur sur un char fait décapiter des captifs. Un évêque agenouillé est prêt à être décapité (titre factice),beaux-arts;dessin,Ludovico Carracci,unknown,© Matthieu Dussauge,https://pop.culture.gouv.fr/notice/joconde/M0289002510
musée Hyacinthe Rigaud,Perpignan,M0491000982,841.2.68,Enfant,dessin,Bouchardon,unknown,"© Claire Muchir, ville de Perpignan",https://pop.culture.gouv.fr/notice/joconde/M0491000982
musée Hyacinthe Rigaud,Perpignan,M0491001011,876.2.19,Etude de têtes d’apôtres,dessin,Annibale Carracci,unknown,© Ville de Perpignan. Musée d'art Hyacinthe Rigaud - Pascale Marchesan,https://pop.culture.gouv.fr/notice/joconde/M0491001011
musée Hyacinthe Rigaud,Perpignan,M0491001006,876.2.17,Le martyre de Saint Jean l'Evangéliste,dessin,Luca Cambiaso,unknown,© Ville de Perpignan. Musée d'art Hyacinthe Rigaud - Pascale Marchesan,https://pop.culture.gouv.fr/notice/joconde/M0491001006
musée Hyacinthe Rigaud,Perpignan,M0491001245,841.2.43,Tête de Saint Sébastien,dessin,Guido Reni,unknown,© Ville de Perpignan. Musée d'art Hyacinthe Rigaud - Pascale Marchesan,https://pop.culture.gouv.fr/notice/joconde/M0491001245
musée Hyacinthe Rigaud,Perpignan,M0491000943,79.6.1,Tête de vieillard,dessin,Federico Zuccaro,unknown,"© Claire Muchir, ville de Perpignan",https://pop.culture.gouv.fr/notice/joconde/M0491000943
musée Hyacinthe Rigaud,Perpignan,M0491000988,840.2.27,Un jeune enfant,beaux-arts;dessin,Boucher,unknown,© Claire Muchir,https://pop.culture.gouv.fr/notice/joconde/M0491000988
musée Hyacinthe Rigaud,Perpignan,M0491001439,840.2.24,Xerxès,dessin,Joseph Vernet,unknown,"© Claire Muchir, ville de Perpignan",https://pop.culture.gouv.fr/notice/joconde/M0491001439
musée Crozatier,Le Puy-en-Velay,00000055635,1903.231,ASSOMPTION DE LA VIERGE,dessin,Simon Vouet,unknown,,https://pop.culture.gouv.fr/notice/joconde/00000055635
musée Crozatier,Le Puy-en-Velay,01160005166,872.109,Christ en croix,peinture,Charles Le Brun,unknown,"(c) musée Crozatier, Luc Olivier",https://pop.culture.gouv.fr/notice/joconde/01160005166
musée Crozatier,Le Puy-en-Velay,01160005606,D.1969.3 ; INV 367 (Numéro du déposant),Judith,peinture,Simon Vouet,unknown,(c) musée Crozatier,https://pop.culture.gouv.fr/notice/joconde/01160005606
musée Crozatier,Le Puy-en-Velay,01160004688,826.17,L'Annonciation,peinture,Le Tintoret,unknown,"(c) musée Crozatier, Luc Olivier",https://pop.culture.gouv.fr/notice/joconde/01160004688
musée Crozatier,Le Puy-en-Velay,00000055631,847.6,UN FAUCONNIER ; PAYSAN AU COQ,dessin,Albrecht Dürer,unknown,,https://pop.culture.gouv.fr/notice/joconde/00000055631
musée Crozatier,Le Puy-en-Velay,01160003232,1904.23,Une Tabagie (Le titre correspond mal à la scène d'intérieur représentant des musiciens.),peinture,David Téniers,unknown,"(c) musée Crozatier, Luc Olivier",https://pop.culture.gouv.fr/notice/joconde/01160003232
musée municipal,La Roche-sur-Yon,07760001112,983.24.1,Buste de femme de dos,dessin,Greuze,unknown,© musée de la Roche-sur-Yon,https://pop.culture.gouv.fr/notice/joconde/07760001112
musée municipal,La Roche-sur-Yon,00000077065,912 4 18 V,DEUX HOMMES ASSIS,dessin,Joseph Vernet,unknown,© musée de la Roche-sur-Yon,https://pop.culture.gouv.fr/notice/joconde/00000077065
musée municipal,La Roche-sur-Yon,07760001538,2009.0.22,Femme et fillette,dessin,Rubens,unknown,© musée de la Roche-sur-Yon,https://pop.culture.gouv.fr/notice/joconde/07760001538
musée municipal,La Roche-sur-Yon,00000077064,912 4 18 R,GENTILHOMME,dessin,Joseph Vernet,unknown,© musée de la Roche-sur-Yon,https://pop.culture.gouv.fr/notice/joconde/00000077064
musée municipal,La Roche-sur-Yon,00000077096,912.4.22,La Madone aux pèlerins ; L'adoration des Bergers (titre ancien),dessin,Bouchardon,unknown,© musée de la Roche-sur-Yon,https://pop.culture.gouv.fr/notice/joconde/00000077096
musée municipal,La Roche-sur-Yon,07760000778,983.25.1,Trois Evêques,dessin,Bouchardon,unknown,© musée de La Roche-sur-Yon,https://pop.culture.gouv.fr/notice/joconde/07760000778
musée des Beaux-Arts de Reims,Reims,03110007347,866.12.11,Fête de village (catalogue Loriquet),peinture,David Téniers,unknown,© Christian DEVLEESCHAUWER,https://pop.culture.gouv.fr/notice/joconde/03110007347
musée des Beaux-Arts de Reims,Reims,03110042464,941.3.116 ; n° 4569 p. 40 (Ancien registre C) ; n° 156 (Inventaire NC),Joueurs dans une auberge,peinture,David Téniers,unknown,© Christian DEVLEESCHAUWER,https://pop.culture.gouv.fr/notice/joconde/03110042464
musée des Beaux-Arts de Reims,Reims,03110042175,897.38.1 ; 555 (Ancien registre B),La Vierge et l'Enfant Jésus,peinture,Guido Reni,unknown,© Musée des Beaux-Arts de Reims,https://pop.culture.gouv.fr/notice/joconde/03110042175
musée des Beaux-Arts de Reims,Reims,03110042044,868.7.1,Napoléon 1er,peinture,François Gérard,unknown,© Christian DEVLEESCHAUWER,https://pop.culture.gouv.fr/notice/joconde/03110042044
musée des Beaux-Arts de Reims,Reims,03110005881,907.19.116,Napoléon donnant un ordre à un officier supérieur des Guides,beaux-arts;peinture,Géricault,unknown,© Christian DEVLEESCHAUWER,https://pop.culture.gouv.fr/notice/joconde/03110005881
musée des Beaux-Arts de Reims,Reims,03110042003,837.9.1,Tableau de dévotion,peinture,Albrecht Dürer,unknown,© Christian DEVLEESCHAUWER,https://pop.culture.gouv.fr/notice/joconde/03110042003
musée d'art et d'histoire Saint-Germain,Auxerre,01840000132,1924.1.7 ; 24.1.7,Le marquis de Louvois,peinture,Louis Léopold Boilly,unknown,musées d'Auxerre,https://pop.culture.gouv.fr/notice/joconde/01840000132
musée d'art et d'histoire Saint-Germain,Auxerre,01840000018,835.1.21,Le massacre des Innocents,peinture,Charles Le Brun,unknown,"Berry Emmanuel, musées d'Auxerre",https://pop.culture.gouv.fr/notice/joconde/01840000018
musée d'art et d'histoire Saint-Germain,Auxerre,01840000027,1884.1.1 ; 884.1.1 ; Eck. 1883.3.2,Paysage,peinture,Gaspard Dughet,unknown,"Berry Emmanuel, musées d'Auxerre",https://pop.culture.gouv.fr/notice/joconde/01840000027
musée d'art et d'histoire Saint-Germain,Auxerre,01840000028,1884.1.2 ; 884.1.2 ; Eck. 1883.3.6,Paysage,peinture,Gaspard Dughet,unknown,"Berry Emmanuel, musées d'Auxerre",https://pop.culture.gouv.fr/notice/joconde/01840000028
musée d'art et d'histoire Saint-Germain,Auxerre,01840000081,1835.1.10 ; 835.1.10,Une fileuse,peinture,Ribera,unknown,musées d'Auxerre,https://pop.culture.gouv.fr/notice/joconde/01840000081
Palais-musée des Archevêques de Narbonne,Narbonne,04450000740,872.1.1,Judith tenant la tête d'Holopherne,beaux-arts;peinture,Le Guerchin,unknown,© Catherine LAUTHELIN,https://pop.culture.gouv.fr/notice/joconde/04450000740
Palais-musée des Archevêques de Narbonne,Narbonne,04450000713,862.1.4,La délivrance de saint Pierre,beaux-arts;dessin,Fragonard,unknown,© PAITRAULT Angélique,https://pop.culture.gouv.fr/notice/joconde/04450000713
Palais-musée des Archevêques de Narbonne,Narbonne,04450000862,859.3.89,Le jeu de boules,beaux-arts;peinture,David Téniers,unknown,© LEPAGE Jean,https://pop.culture.gouv.fr/notice/joconde/04450000862
Palais-musée des Archevêques de Narbonne,Narbonne,04450000864,859.3.90,Le tir à l'arc,beaux-arts;peinture,David Téniers,unknown,© LEPAGE Jean,https://pop.culture.gouv.fr/notice/joconde/04450000864
Palais-musée des Archevêques de Narbonne,Narbonne,04450000800,859.3.74,Mendiant recroquevillé,beaux-arts;peinture,Ribera,unknown,© Photographer:Fouinoflex,https://pop.culture.gouv.fr/notice/joconde/04450000800
musée des Beaux-Arts,Nancy,05120002092,1152,Conversion de saint Paul ; Saint Paul terrassé sur le chemin de Damas,peinture,Luca Giordano,unknown,Maertens,https://pop.culture.gouv.fr/notice/joconde/05120002092
musée des Beaux-Arts,Nancy,05120002906,TH.99.15.12,Etudes de casques antiques,dessin,Nicolas Poussin,unknown,© Philippot,https://pop.culture.gouv.fr/notice/joconde/05120002906
musée des Beaux-Arts,Nancy,05120001189,6,L'Annonciation,peinture,Federico Barocci,unknown,Mangin,https://pop.culture.gouv.fr/notice/joconde/05120001189
musée des Beaux-Arts,Nancy,05120000046,900,Le Torrent,peinture,David Téniers,unknown,Mangin,https://pop.culture.gouv.fr/notice/joconde/05120000046
musée des Beaux-Arts,Nancy,05120007536,758,Portrait d'homme à la barbe grisonnante,peinture,Corneille de Lyon,unknown,© Phillipot ; Cliché M. Bourguet,https://pop.culture.gouv.fr/notice/joconde/05120007536
musée Thomas-Henry,Cherbourg-en-Cotentin,06770002729,835.38 ; 38 (N° catalogue 1835) ; 38 (N° catalogue 1870) ; 38 (N° catalogue 1912) ; 38 (N° catalogue 1949),L'Astronome,peinture,Ribera,restricted,Daniel Sohier - utilisation soumise à autorisation,https://pop.culture.gouv.fr/notice/joconde/06770002729
musée Thomas-Henry,Cherbourg-en-Cotentin,06770002726,835.37 ; 37 (N° catalogue 1835) ; 37 (N° catalogue 1870) ; 37 (N° catalogue 1912),Le Philosophe,peinture,Ribera,restricted,Daniel Sohier - utilisation soumise à autorisation,https://pop.culture.gouv.fr/notice/joconde/06770002726
musée Thomas-Henry,Cherbourg-en-Cotentin,06770000214,835.48 ; 48 (N° catalogue 1835) ; 48 (N° catalogue 1870) ; 48 (N° catalogue 1912) ; 48 (N° catalogue 1949) ; 5623 (MPR) ; F1573 (N° Base Eros C2RMF),Méléagre présentant à Atalante la hure du sanglier de Calydon,peinture,Van Dyck,restricted,© Daniel Sohier - utilisation soumise à autorisation,https://pop.culture.gouv.fr/notice/joconde/06770000214
musée Thomas-Henry,Cherbourg-en-Cotentin,06770000303,835.16 ; 16 (N° catalogue 1835) ; 16 (N° catalogue 1870) ; 16 (N° catalogue 1912) ; 16 (N° catalogue 1949),Saint Pierre pleurant sa faute,peinture,Guido Reni,restricted,© Daniel Sohier - utilisation soumise à autorisation,https://pop.culture.gouv.fr/notice/joconde/06770000303
musée Thomas-Henry,Cherbourg-en-Cotentin,06770000317,835.17 ; 17 (N° catalogue 1835) ; 17 (N° catalogue 1870) ; 17 (N° catalogue 1912) ; 17 (N° catalogue 1949),Valfrin secourant Tancrède en présence d' Herminie,peinture,Le Guerchin,restricted,© Daniel Sohier - utilisation soumise à autorisation,https://pop.culture.gouv.fr/notice/joconde/06770000317
musée des Beaux-Arts,Lille,06290000982,W. 2579 ; Ms. 2431 (N° inventaire),"Hygie, la déesse de la santé ; Le printemps",beaux-arts;dessin,Boucher,unknown,"© GERONDAL, © QUECQ D'HENRIPRET",https://pop.culture.gouv.fr/notice/joconde/06290000982
musée des Beaux-Arts,Lille,000PE017012,P 71,SAINT BONAVENTURE,peinture,Rubens,unknown,© C2RMF,https://pop.culture.gouv.fr/notice/joconde/000PE017012
musée des Beaux-Arts,Lille,000PE017723,P 287,SALOMON SACRIFIANT AUX IDOLES,peinture,Rembrandt,unknown,© C2RMF,https://pop.culture.gouv.fr/notice/joconde/000PE017723
musée des Beaux-Arts,Lille,06290006029,W. 3190 ; 89 (Autre N° :),Tête de jeune homme,beaux-arts;dessin,Boucher,unknown,"© DUBUISSON, © QUECQ D'HENRIPRET, © LEWANDOWSKI",https://pop.culture.gouv.fr/notice/joconde/06290006029
musée des ursulines,Mâcon,01720007384,A.30,Amour assis,beaux-arts;dessin,Boucher,unknown,© musées de Mâcon,https://pop.culture.gouv.fr/notice/joconde/01720007384
musée des ursulines,Mâcon,01720007382,A.29,Amour étendu,beaux-arts;dessin,Boucher,unknown,© musées de Mâcon,https://pop.culture.gouv.fr/notice/joconde/01720007382
musée des ursulines,Mâcon,01720000928,880.1.21 ; 880.1.21 (Donation Ronot),Madame de Montespan et ses enfants,peinture,Pierre Mignard,unknown,© Musées de Mâcon,https://pop.culture.gouv.fr/notice/joconde/01720000928
musée des ursulines,Mâcon,01720000929,880.1.22 ; BA1 127 H 98 (Inv. Magnien :),Vierge à l'enfant debout,peinture,Ludovico Carracci,unknown,© Jean-Claude Culas - Musées de Mâcon,https://pop.culture.gouv.fr/notice/joconde/01720000929
musée Louis Philippe,Eu,07140009137,2007.9.2,Ecce Homo,peinture,Philippe de Champaigne,unknown,,https://pop.culture.gouv.fr/notice/joconde/07140009137
musée Louis Philippe,Eu,07140001370,1983.9,Louis XIII,peinture,Philippe de Champaigne,unknown,"© DUGUE François, © musée Louis Philippe d'Eu, 2002",https://pop.culture.gouv.fr/notice/joconde/07140001370
musée Louis Philippe,Eu,07140001031,2001.1.63 ; V 127 bis (Jean Vatout) ; CM 102 bis (Collection Montpensier),"Marie de Médicis, reine de France + 1642 (Titre manuscrit)",peinture,Van Dyck,unknown,© Yohann Deslandes,https://pop.culture.gouv.fr/notice/joconde/07140001031
musée Louis Philippe,Eu,07140009138,2007.9.1,Mater Dolorosa,peinture,Philippe de Champaigne,unknown,,https://pop.culture.gouv.fr/notice/joconde/07140009138
musée Dobrée,Nantes,07450090930,896.1.3932,Crucifix ou pommeau d'épée de l'empereur Maximilien Premier,estampe,Albrecht Dürer,unknown,© Christian Letertre,https://pop.culture.gouv.fr/notice/joconde/07450090930
musée Dobrée,Nantes,07450090971,896.1.38 ; CD 53 (Ancien numéro),La Sainte-Face de Jésus-Christ,estampe,Albrecht Dürer,unknown,© Arkênum (société),https://pop.culture.gouv.fr/notice/joconde/07450090971
musée Dobrée,Nantes,07450090962,896.1.3935 ; CD 62 (Ancien numéro),La Vierge à la porte,estampe,Albrecht Dürer,unknown,© Arkênum (société),https://pop.culture.gouv.fr/notice/joconde/07450090962
musée Dobrée,Nantes,07450090959,896.1.142 ; CD 90 (Ancien numéro),Les huit Saints-Patrons d'Autriche,estampe,Albrecht Dürer,unknown,© Arkênum (société),https://pop.culture.gouv.fr/notice/joconde/07450090959
musée Jean de la Fontaine,Château-Thierry,07840001197,09.1.3,"Cardinal de Richelieu (Paris, 1585 - 1642)",peinture,Philippe de Champaigne,unknown,musée Jean de La Fontaine de Château-Thierry,https://pop.culture.gouv.fr/notice/joconde/07840001197
musée Jean de la Fontaine,Château-Thierry,07840001024,897.1.1,Jean de La Fontaine,peinture,Hyacinthe Rigaud,unknown,musée Jean de La Fontaine de Château-Thierry,https://pop.culture.gouv.fr/notice/joconde/07840001024
musée Jean de la Fontaine,Château-Thierry,07840001178,64.7.1,"Le Loup devenu Berger, III, 3",peinture,Jean-Baptiste Oudry,unknown,© musée Jean de La Fontaine de Château-Thierry,https://pop.culture.gouv.fr/notice/joconde/07840001178
musée Jean de la Fontaine,Château-Thierry,07840001180,64.7.2,"Les Loups et les Brebis, III, 13",peinture,Jean-Baptiste Oudry,unknown,© musée Jean de La Fontaine de Château-Thierry,https://pop.culture.gouv.fr/notice/joconde/07840001180
musée Goya,Castres,00000074374,D 57.6.1,HERCULE AU REPOS,peinture,Luca Giordano,unknown,"© Castres, musée Goya",https://pop.culture.gouv.fr/notice/joconde/00000074374
musée Goya,Castres,05940000300,D 58-3-1 ; 892-4-1 (N°musée déposant),Jésus parmi les docteurs,peinture,Ribera,unknown,"© Castres ; musée Goya, photographe : Pascal Bru",https://pop.culture.gouv.fr/notice/joconde/05940000300
musée Goya,Castres,05940000296,D 85-8-1 ; RO 341 (N°musée déposant) ; D 1812.04 (N°musée déposant),Martyre de Saint André,peinture,Ribera,unknown,"© Castres ; musée Goya, photographe : Pascal Bru",https://pop.culture.gouv.fr/notice/joconde/05940000296
musée des Beaux-Arts,Pau,00980000808,D.872.5.29 ; M.I.1227 (N° Louvre),Saint Jérôme,peinture,Ribera,unknown,© SEGURA Patrick,https://pop.culture.gouv.fr/notice/joconde/00980000808
musée des Beaux-Arts,Pau,00980001231,64.7.1,Un Philosophe,peinture,Luca Giordano,unknown,© POUMEYROL Jean-Christophe,https://pop.culture.gouv.fr/notice/joconde/00980001231
musée des Beaux-Arts,Pau,00980001731,873.1.1 ; 143 (ancien n° inventaire :),Un abordage,peinture,Salvator Rosa,unknown,© SEGURA,https://pop.culture.gouv.fr/notice/joconde/00980001731
musée Bonaparte,Auxonne,01320016773,2010.0.1 ; 3 (Autre numéro),Jésus remettant les clés à saint Pierre,peinture,Nicolas Poussin,restricted,© Bruno FRANCOIS - utilisation soumise à autorisation,https://pop.culture.gouv.fr/notice/joconde/01320016773
musée Bonaparte,Auxonne,01320016774,2010.0.2 ; 5 (Autre numéro),Le Crucifiement,peinture,Nicolas Poussin,restricted,© Bruno FRANCOIS - utilisation soumise à autorisation,https://pop.culture.gouv.fr/notice/joconde/01320016774
musée Bonaparte,Auxonne,01320016849,2010.0.77 ; 194 (Autre numéro),Sainte Cécile,peinture,Guido Reni,restricted,© Bruno FRANCOIS - utilisation soumise à autorisation,https://pop.culture.gouv.fr/notice/joconde/01320016849
musée d'Art et d'Histoire Romain Rolland,Clamecy,01500000075,CP 22,Marine : vue d'un port,beaux-arts;peinture,Claude Lorrain,unknown,"© Pierre Plattier, Clamecy, Musée d'Art et d'Histoire Romain Rolland",https://pop.culture.gouv.fr/notice/joconde/01500000075
musée d'Art et d'Histoire Romain Rolland,Clamecy,01500000115,CP 36,Mort de sainte Claire ; Mort de sainte Thérèse d'Avila (Titre ancien),beaux-arts;peinture,Luca Giordano,unknown,"© Emmanuel Darnault, Clamecy, Musée d'Art et d'Histoire Romain Rolland",https://pop.culture.gouv.fr/notice/joconde/01500000115
musée d'Art et d'Histoire Romain Rolland,Clamecy,01500000132,CP 44,Paysage : rochers et torrent,beaux-arts;peinture,Salvator Rosa,unknown,"© Emmanuel Berry, Clamecy, Musée d'Art et d'Histoire Romain Rolland",https://pop.culture.gouv.fr/notice/joconde/01500000132
musée eucharistique du Hiéron,Paray-le-Monial,01760000049,1.63,La communion des apôtres,peinture,Luca Giordano,unknown,© Chaintreuil Laurent,https://pop.culture.gouv.fr/notice/joconde/01760000049
musée eucharistique du Hiéron,Paray-le-Monial,01760000021,1.20,Le Repas à Emmaüs,peinture,Véronèse,unknown,© Chaintreuil Laurent,https://pop.culture.gouv.fr/notice/joconde/01760000021
musée eucharistique du Hiéron,Paray-le-Monial,01760000025,1.28,Saint Hyacinthe sauvant la statue de la Vierge,peinture,Francesco Vanni,unknown,© Chaintreuil Laurent,https://pop.culture.gouv.fr/notice/joconde/01760000025
musée Greuze - hôtel-Dieu,Tournus,01810000027,82.1581 (D),La Présentation au temple ; Simeon ou le nunc dimitis. (ancien titre),peinture,Simon Vouet,unknown,Laurent Chaintreuil,https://pop.culture.gouv.fr/notice/joconde/01810000027
musée Greuze - hôtel-Dieu,Tournus,01810000043,82.1566,Portrait de Madame Abraham Piot ; Portrait de femme (autre titre),peinture,Greuze,unknown,© Christelle Rochette,https://pop.culture.gouv.fr/notice/joconde/01810000043
musée Greuze - hôtel-Dieu,Tournus,01810000044,82.1567,Portrait du Chanoine Piot,peinture,Greuze,unknown,© Christelle Rochette,https://pop.culture.gouv.fr/notice/joconde/01810000044
musée de Picardie,Amiens,08120003379,M.P.Lav.1894-245,Saint François de Paule,peinture,Ribera,unknown,© Jeanneteau Marc,https://pop.culture.gouv.fr/notice/joconde/08120003379
musée de Picardie,Amiens,08120003377,M.P.Lav.1894-243,Saint Jean-Baptiste enfant avec l'Agneau,peinture,Ribera,unknown,© Jeanneteau Marc,https://pop.culture.gouv.fr/notice/joconde/08120003377
musée de Picardie,Amiens,08120021739,M.P.Lav.1894-132,Soldats jouant aux cartes dans un corps de gardes,peinture,Sébastien Bourdon,unknown,Jeanneteau Marc,https://pop.culture.gouv.fr/notice/joconde/08120021739
musée Fragonard,Grasse,08760049019,2012.0.2673,Cour de ferme,beaux-arts;dessin,Fragonard,unknown,"© Coll. musée Fragonard, Grasse - France",https://pop.culture.gouv.fr/notice/joconde/08760049019
musée Fragonard,Grasse,08760010792,2010.0.383,Portrait d'enfant,miniature;dessin;arts décoratifs,Fragonard,unknown,"© Carlo Barbiero, photographe, coll. musée Fragonard, Grasse - France",https://pop.culture.gouv.fr/notice/joconde/08760010792
musée Fragonard,Grasse,08760049403,2010.0.3113,Portrait de Marguerite Gérard,beaux-arts;estampe,Fragonard,unknown,"© Jacques Penon, photographe, coll. musée Fragonard, Grasse France",https://pop.culture.gouv.fr/notice/joconde/08760049403
château musées,Blois,M0271000139,D.56.1.1 ; M.I. 961,"Allégorie du Bon Gouvernement de la France, dit autrefois Portrait allégorique de Marie de Médicis",peinture,Rubens,unknown,"© Château de Blois / F. Lauginie, 2008",https://pop.culture.gouv.fr/notice/joconde/M0271000139
château musées,Blois,M0271000337,998.5.1,Allégorie à la Providence royale,peinture,Philippe de Champaigne,unknown,"© Château de Blois / F. Lauginie, 2008",https://pop.culture.gouv.fr/notice/joconde/M0271000337
château musées,Blois,M0271000077,872.3.3 ; IP 93,"Hélène Ferrand, marquise de Saint Germain Beaupré",peinture,Pierre Mignard,unknown,"© Château de Blois / F. Lauginie, 2008",https://pop.culture.gouv.fr/notice/joconde/M0271000077
musée Sarret de Grozon,Arbois,M0341000402,3 ; 3 dans inventaire récent,Angélique et Médor,beaux-arts;peinture,Luca Giordano,unknown,"© musée Sarret de Grozon, Arbois ; © Henri Bertand",https://pop.culture.gouv.fr/notice/joconde/M0341000402
musée Sarret de Grozon,Arbois,M0341000308,2 ; 2 dans inventaire récent,Moïse sauvé des eaux,beaux-arts;peinture,Nicolas Poussin,unknown,"© musée Sarret de Grozon, Arbois ; © Henri Bertand",https://pop.culture.gouv.fr/notice/joconde/M0341000308
musée Sarret de Grozon,Arbois,M0341000307,1 ; 1 dans inventaire récent,Portrait d'un médecin,beaux-arts;peinture,Andrea del Sarto,unknown,"© musée Sarret de Grozon, Arbois ; © Henri Bertand",https://pop.culture.gouv.fr/notice/joconde/M0341000307
musée Grobet-Labadié,Marseille,000PE016322,136,PORTRAIT D'HOMME,peinture,Hyacinthe Rigaud,unknown,,https://pop.culture.gouv.fr/notice/joconde/000PE016322
musée Grobet-Labadié,Marseille,000PE016248,1263,PORTRAIT DE JEUNE DAME,peinture,Nicolas de Largillière,unknown,,https://pop.culture.gouv.fr/notice/joconde/000PE016248
musée de la faïence Frédéric Blandin,Nevers,01550005410,NF 1038,Allégorie de l'été,céramique,Boucher,unknown,© Marc Cherasse,https://pop.culture.gouv.fr/notice/joconde/01550005410
musée de la faïence Frédéric Blandin,Nevers,01550000959,NP 194 ; Louvre INV 394-MR 350 (Ancien numéro) ; 77 (Catalogue Blandin),Le repos de la Sainte Famille,peinture,Pier Francesco Mola,unknown,© Michenet,https://pop.culture.gouv.fr/notice/joconde/01550000959
musée Bertrand,Châteauroux,02470000028,1247,Le banquet de Térée,dessin,Rubens,unknown,"© Vincent Escudero, Musée Bertrand",https://pop.culture.gouv.fr/notice/joconde/02470000028
musée Bertrand,Châteauroux,02470000174,70.6.5 ; ER.147 (Numéro de collectionneur),Portrait de la reine Hortense,peinture,François Gérard,unknown,"© Vincent Escudero, Musée Bertrand",https://pop.culture.gouv.fr/notice/joconde/02470000174
musée des beaux-arts,Orléans,02860007456,2008.0.94 ; MOE 89(Ancien n° d'inventaire),Saint Pierre,estampe,Albrecht Dürer,unknown,"Orléans, musée des beaux-arts © cliché François LAUGINIE",https://pop.culture.gouv.fr/notice/joconde/02860007456
musée des beaux-arts,Orléans,02860008133,2008.0.773,Vénus et l'Amour endormi,estampe,Annibale Carracci ; Ludovico Carracci,unknown,"Orléans, musée des beaux-arts © cliché François LAUGINIE",https://pop.culture.gouv.fr/notice/joconde/02860008133
musée municipal,Châlons-en-Champagne,03070007836,921.3.3 ; 2183 a (Registre des entrées 1865-1969) ; 3 (Testament de H. Ch. Jolly),Mendiant,peinture,David Téniers,unknown,© Maillot Hervé,https://pop.culture.gouv.fr/notice/joconde/03070007836
musée municipal,Châlons-en-Champagne,03070000188,861.1.124 ; 112 (Registre des entrées 1865-1969) ; 208 (Testament de Charles Picot) ; 112 (Catalogue 1891),Sainte tenant la palme du martyre,peinture,Simon Vouet,unknown,© Maillot Hervé,https://pop.culture.gouv.fr/notice/joconde/03070000188
musée municipal,Vendôme,M0277002250,2011.0.101 ; 77-303,L'homme au casque d'or,estampe,Rembrandt,unknown,© Anaïs Bonin,https://pop.culture.gouv.fr/notice/joconde/M0277002250
musée municipal,Vendôme,M0277002661,2011.0.209 ; phi 783 ; 77.266,Portrait de jeune homme,estampe,Le Corrège,unknown,© Susana Pereira Tavares,https://pop.culture.gouv.fr/notice/joconde/M0277002661
château musée de Nemours,Nemours,M0381001606,1902.112.1 ; 219 (registre d'inventaire historique),Paysage italien,dessin,Gaspard Dughet,unknown,© château musée de Nemours,https://pop.culture.gouv.fr/notice/joconde/M0381001606
château musée de Nemours,Nemours,M0381002079,1901.18.1-2 ; 18 (registre d'inventaire historique),Portrait d'homme,peinture,Ribera,unknown,© François Lauginie,https://pop.culture.gouv.fr/notice/joconde/M0381002079
musée barrois,Bar-le-Duc,M0517000081,920.2.11 ; C.1730 (registre C),Hector Lemaire (titre de l'inventaire) ; Portrait d'Hector Lemaire (titre d'usage),beaux-arts;peinture,François Gérard,unknown,"musée barrois, Bar-le-Duc",https://pop.culture.gouv.fr/notice/joconde/M0517000081
musée barrois,Bar-le-Duc,M0517000065,849.26 ; B.237 (registre B),"Portrait d'Alexis Piron (titre de l'inventaire, titre erroné) ; Portrait d'Antoine Coysevox (titre d'usage)",beaux-arts;peinture,Hyacinthe Rigaud,unknown,"musée barrois, Bar-le-Duc",https://pop.culture.gouv.fr/notice/joconde/M0517000065
musée de la Princerie,Verdun,M0525000544,81.1.72 ; BA2.88; 54.2.72,Portrait de François de Wédrille,peinture,Nicolas de Largillière,unknown,© Jean-Marie Perraux,https://pop.culture.gouv.fr/notice/joconde/M0525000544
musée de la Princerie,Verdun,M0525000559,81.1.398 ; BA2.74; 54.2.56,Portrait du lieutenant-général Descrochets,peinture,Nicolas de Largillière,unknown,© Jean-Marie Perraux,https://pop.culture.gouv.fr/notice/joconde/M0525000559
bibliothèque-musée Inguimbertine,Carpentras,M0949001606,868.8.8,"Marine, port sous un clair de lune (titre factice) Port de mer ; effet de lune (catalogue 1900)",beaux-arts;peinture,Joseph Vernet,unknown,Bruno Preschesmisky,https://pop.culture.gouv.fr/notice/joconde/M0949001606
bibliothèque-musée Inguimbertine,Carpentras,M0949000353,887.2.1,Portrait de l'abbé de Rancé,beaux-arts;peinture,Hyacinthe Rigaud,unknown,Bruno Preschesmisky,https://pop.culture.gouv.fr/notice/joconde/M0949000353
musée Rodin,Paris,000DE017259,D 5642,"FEMME NUE DE DOS, UN GENOU EN TERRE ET LES BRAS ECARTES",dessin,Rodin,unknown,© Jean de Calan ; © musée Rodin,https://pop.culture.gouv.fr/notice/joconde/000DE017259
musée municipal des beaux-arts,Agen,000PE000384,RF 2036,PORTRAIT D'HOMME ; DIT AUTREFOIS PORTRAIT DU DUC DE ROANNEZ,peinture,Philippe de Champaigne,unknown,"Hugo Maertens, Bruges",https://pop.culture.gouv.fr/notice/joconde/000PE000384
musée des beaux-arts,Marseille,000PE014522,760,"PORTRAIT DE JEAN ANTOINE, MARQUIS DE BARRAS DE LA PENNE, PREMIER CHEF D'ESCADRE DES GALERES DU ROY, COMMANDANT AU PORT DE MARSEILLE EN 1729",peinture,Hyacinthe Rigaud,unknown,Claude Almodovar ; Michel Vialle,https://pop.culture.gouv.fr/notice/joconde/000PE014522
